Type,Artifacts,Package,Version,Date,Reference
package,@oku-ui/menu@0.6.2,@oku-ui/menu,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-288
package,@oku-ui/motion@0.4.4,@oku-ui/motion,0.4.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-289
package,@oku-ui/motion-nuxt@0.2.2,@oku-ui/motion-nuxt,0.2.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-290
package,@oku-ui/popover@0.6.2,@oku-ui/popover,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-291
package,@oku-ui/popper@0.6.2,@oku-ui/popper,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-292
package,@oku-ui/portal@0.6.2,@oku-ui/portal,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-293
package,@oku-ui/presence@0.6.2,@oku-ui/presence,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-294
package,@oku-ui/primitive@0.6.2,@oku-ui/primitive,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-295
package,@oku-ui/primitives@0.7.9,@oku-ui/primitives,0.7.9,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-296
package,@oku-ui/primitives-nuxt@0.3.1,@oku-ui/primitives-nuxt,0.3.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-297
package,@oku-ui/progress@0.6.2,@oku-ui/progress,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-298
package,@oku-ui/provide@0.6.2,@oku-ui/provide,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-299
package,@oku-ui/radio-group@0.6.2,@oku-ui/radio-group,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-300
package,@oku-ui/roving-focus@0.6.2,@oku-ui/roving-focus,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-301
package,@oku-ui/scroll-area@0.6.2,@oku-ui/scroll-area,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-302
package,@oku-ui/separator@0.6.2,@oku-ui/separator,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-303
package,@oku-ui/slider@0.6.2,@oku-ui/slider,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-304
package,@oku-ui/slot@0.6.2,@oku-ui/slot,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-305
package,@oku-ui/switch@0.6.2,@oku-ui/switch,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-306
package,@oku-ui/tabs@0.6.2,@oku-ui/tabs,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-307
package,@oku-ui/toast@0.6.2,@oku-ui/toast,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-308
package,@oku-ui/toggle@0.6.2,@oku-ui/toggle,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-309
package,@oku-ui/toggle-group@0.6.2,@oku-ui/toggle-group,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-310
package,@oku-ui/toolbar@0.6.2,@oku-ui/toolbar,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-311
package,@oku-ui/tooltip@0.6.2,@oku-ui/tooltip,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-312
package,@oku-ui/use-composable@0.6.2,@oku-ui/use-composable,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-313
package,@oku-ui/utils@0.6.2,@oku-ui/utils,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-314
package,@oku-ui/visually-hidden@0.6.2,@oku-ui/visually-hidden,0.6.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-315
package,@orbitgtbelgium/mapbox-gl-draw-cut-polygon-mode@2.0.5,@orbitgtbelgium/mapbox-gl-draw-cut-polygon-mode,2.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-316
package,@orbitgtbelgium/mapbox-gl-draw-scale-rotate-mode@1.1.1,@orbitgtbelgium/mapbox-gl-draw-scale-rotate-mode,1.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-317
package,@orbitgtbelgium/orbit-components@1.2.9,@orbitgtbelgium/orbit-components,1.2.9,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-318
package,@orbitgtbelgium/time-slider@1.0.187,@orbitgtbelgium/time-slider,1.0.187,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-319
package,@osmanekrem/bmad@1.0.6,@osmanekrem/bmad,1.0.6,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-320
package,@osmanekrem/error-handler@1.2.2,@osmanekrem/error-handler,1.2.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-321
package,@pergel/cli@0.11.1,@pergel/cli,0.11.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-322
package,@pergel/module-box@0.6.1,@pergel/module-box,0.6.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-323
package,@pergel/module-graphql@0.6.1,@pergel/module-graphql,0.6.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-324
package,@pergel/module-ui@0.0.9,@pergel/module-ui,0.0.9,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-325
package,@pergel/nuxt@0.25.5,@pergel/nuxt,0.25.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-326
package,@posthog/agent@1.24.1,@posthog/agent,1.24.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-327
package,@posthog/ai@7.1.2,@posthog/ai,7.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-328
package,@posthog/automatic-cohorts-plugin@0.0.8,@posthog/automatic-cohorts-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-329
package,@posthog/bitbucket-release-tracker@0.0.8,@posthog/bitbucket-release-tracker,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-330
package,@posthog/cli@0.5.15,@posthog/cli,0.5.15,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-331
package,@posthog/clickhouse@1.7.1,@posthog/clickhouse,1.7.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-332
package,@posthog/core@1.5.6,@posthog/core,1.5.6,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-333
package,@posthog/currency-normalization-plugin@0.0.8,@posthog/currency-normalization-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-334
package,@posthog/customerio-plugin@0.0.8,@posthog/customerio-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-335
package,@posthog/databricks-plugin@0.0.8,@posthog/databricks-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-336
package,@posthog/drop-events-on-property-plugin@0.0.8,@posthog/drop-events-on-property-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-337
package,@posthog/event-sequence-timer-plugin@0.0.8,@posthog/event-sequence-timer-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-338
package,@posthog/filter-out-plugin@0.0.8,@posthog/filter-out-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-339
package,@posthog/first-time-event-tracker@0.0.8,@posthog/first-time-event-tracker,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-340
package,@posthog/geoip-plugin@0.0.8,@posthog/geoip-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-341
package,@posthog/github-release-tracking-plugin@0.0.8,@posthog/github-release-tracking-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-342
package,@posthog/gitub-star-sync-plugin@0.0.8,@posthog/gitub-star-sync-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-343
package,@posthog/heartbeat-plugin@0.0.8,@posthog/heartbeat-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-344
package,@posthog/hedgehog-mode@0.0.42,@posthog/hedgehog-mode,0.0.42,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-345
package,@posthog/icons@0.36.1,@posthog/icons,0.36.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-346
package,@posthog/ingestion-alert-plugin@0.0.8,@posthog/ingestion-alert-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-347
package,@posthog/intercom-plugin@0.0.8,@posthog/intercom-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-348
package,@posthog/kinesis-plugin@0.0.8,@posthog/kinesis-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-349
package,@posthog/laudspeaker-plugin@0.0.8,@posthog/laudspeaker-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-350
package,@posthog/lemon-ui@0.0.1,@posthog/lemon-ui,0.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-351
package,@posthog/maxmind-plugin@0.1.6,@posthog/maxmind-plugin,0.1.6,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-352
package,@posthog/migrator3000-plugin@0.0.8,@posthog/migrator3000-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-353
package,@posthog/netdata-event-processing@0.0.8,@posthog/netdata-event-processing,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-354
package,@posthog/nextjs@0.0.3,@posthog/nextjs,0.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-355
package,@posthog/nextjs-config@1.5.1,@posthog/nextjs-config,1.5.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-356
package,@posthog/nuxt@1.2.9,@posthog/nuxt,1.2.9,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-357
package,@posthog/pagerduty-plugin@0.0.8,@posthog/pagerduty-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-358
package,@posthog/piscina@3.2.1,@posthog/piscina,3.2.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-359
package,@posthog/plugin-contrib@0.0.6,@posthog/plugin-contrib,0.0.6,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-360
package,@posthog/plugin-server@1.10.8,@posthog/plugin-server,1.10.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-361
package,@posthog/plugin-unduplicates@0.0.8,@posthog/plugin-unduplicates,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-362
package,@posthog/postgres-plugin@0.0.8,@posthog/postgres-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-363
package,@posthog/react-rrweb-player@1.1.4,@posthog/react-rrweb-player,1.1.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-364
package,@posthog/rrdom@0.0.31,@posthog/rrdom,0.0.31,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-365
package,@posthog/rrweb@0.0.31,@posthog/rrweb,0.0.31,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-366
package,@posthog/rrweb-player@0.0.31,@posthog/rrweb-player,0.0.31,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-367
package,@posthog/rrweb-record@0.0.31,@posthog/rrweb-record,0.0.31,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-368
package,@posthog/rrweb-replay@0.0.19,@posthog/rrweb-replay,0.0.19,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-369
package,@posthog/rrweb-snapshot@0.0.31,@posthog/rrweb-snapshot,0.0.31,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-370
package,@posthog/rrweb-utils@0.0.31,@posthog/rrweb-utils,0.0.31,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-371
package,@posthog/sendgrid-plugin@0.0.8,@posthog/sendgrid-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-372
package,@posthog/siphash@1.1.2,@posthog/siphash,1.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-373
package,@posthog/snowflake-export-plugin@0.0.8,@posthog/snowflake-export-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-374
package,@posthog/taxonomy-plugin@0.0.8,@posthog/taxonomy-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-375
package,@posthog/twilio-plugin@0.0.8,@posthog/twilio-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-376
package,@posthog/twitter-followers-plugin@0.0.8,@posthog/twitter-followers-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-377
package,@posthog/url-normalizer-plugin@0.0.8,@posthog/url-normalizer-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-378
package,@posthog/variance-plugin@0.0.8,@posthog/variance-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-379
package,@posthog/web-dev-server@1.0.5,@posthog/web-dev-server,1.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-380
package,@posthog/wizard@1.18.1,@posthog/wizard,1.18.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-381
package,@posthog/zendesk-plugin@0.0.8,@posthog/zendesk-plugin,0.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-382
package,@postman/aether-icons@2.23.2,@postman/aether-icons,2.23.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-383
package,@postman/csv-parse@4.0.3,@postman/csv-parse,4.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-384
package,@postman/final-node-keytar@7.9.3,@postman/final-node-keytar,7.9.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-385
package,@postman/mcp-ui-client@5.5.2,@postman/mcp-ui-client,5.5.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-386
package,@postman/node-keytar@7.9.4,@postman/node-keytar,7.9.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-387
package,@postman/pm-bin-linux-x64@1.24.3,@postman/pm-bin-linux-x64,1.24.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-388
package,@postman/pm-bin-macos-arm64@1.24.3,@postman/pm-bin-macos-arm64,1.24.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-389
package,@postman/pm-bin-macos-x64@1.24.3,@postman/pm-bin-macos-x64,1.24.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-390
package,@postman/pm-bin-windows-x64@1.24.3,@postman/pm-bin-windows-x64,1.24.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-391
package,@postman/postman-collection-fork@4.3.3,@postman/postman-collection-fork,4.3.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-392
package,@postman/postman-mcp-cli@1.0.4,@postman/postman-mcp-cli,1.0.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-393
package,@postman/postman-mcp-server@2.4.12,@postman/postman-mcp-server,2.4.12,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-394
package,@postman/pretty-ms@6.1.2,@postman/pretty-ms,6.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-395
package,@postman/secret-scanner-wasm@2.1.4,@postman/secret-scanner-wasm,2.1.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-396
package,@postman/tunnel-agent@0.6.5,@postman/tunnel-agent,0.6.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-397
package,@postman/wdio-allure-reporter@0.0.7,@postman/wdio-allure-reporter,0.0.7,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-398
package,@postman/wdio-junit-reporter@0.0.4,@postman/wdio-junit-reporter,0.0.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-399
package,@pradhumngautam/common-app@1.0.2,@pradhumngautam/common-app,1.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-400
package,@productdevbook/animejs-vue@0.2.1,@productdevbook/animejs-vue,0.2.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-401
package,@productdevbook/auth@0.2.2,@productdevbook/auth,0.2.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-402
package,@productdevbook/chatwoot@2.0.1,@productdevbook/chatwoot,2.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-403
package,@productdevbook/motion@1.0.4,@productdevbook/motion,1.0.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-404
package,@productdevbook/ts-i18n@1.4.2,@productdevbook/ts-i18n,1.4.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-405
package,@pruthvi21/use-debounce@1.0.3,@pruthvi21/use-debounce,1.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-406
package,@quick-start-soft/quick-document-translator@1.4.2511142126,@quick-start-soft/quick-document-translator,1.4.2511142126,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-407
package,@quick-start-soft/quick-git-clean-markdown@1.4.2511142126,@quick-start-soft/quick-git-clean-markdown,1.4.2511142126,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-408
package,@quick-start-soft/quick-markdown@1.4.2511142126,@quick-start-soft/quick-markdown,1.4.2511142126,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-409
